siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
42,嘉義,3,,O3,ppb,202504,36
42,嘉義,4,,PM10,μg/m3,202504,42
42,嘉義,5,,NOx,ppb,202504,8.3
42,嘉義,6,,NO,ppb,202504,0.9
42,嘉義,7,,NO2,ppb,202504,7
42,嘉義,8,,THC,ppm,202504,2.11
42,嘉義,9,,NMHC,ppm,202504,0.04
42,嘉義,10,,WIND_SPEED,m/sec,202504,1.8
42,嘉義,14,,AMB_TEMP,℃,202504,25.1
42,嘉義,31,,CH4,ppm,202504,2.06
42,嘉義,33,,PM2.5,μg/m3,202504,19.5
42,嘉義,38,,RH,%,202504,67
42,嘉義,143,,WS_HR,m/sec,202504,1.5
43,新營,1,,SO2,ppb,202504,0.8
43,新營,2,,CO,ppm,202504,0.27
43,新營,3,,O3,ppb,202504,36
43,新營,4,,PM10,μg/m3,202504,45
43,新營,5,,NOx,ppb,202504,9.6
43,新營,6,,NO,ppb,202504,1.3
43,新營,7,,NO2,ppb,202504,8
43,新營,8,,THC,ppm,202504,2.31
43,新營,9,,NMHC,ppm,202504,0.02
43,新營,10,,WIND_SPEED,m/sec,202504,1.5
43,新營,14,,AMB_TEMP,℃,202504,24.9
43,新營,31,,CH4,ppm,202504,2.29
43,新營,33,,PM2.5,μg/m3,202504,19.9
43,新營,38,,RH,%,202504,73
43,新營,143,,WS_HR,m/sec,202504,1.3
44,善化,1,,SO2,ppb,202504,1.3
44,善化,2,,CO,ppm,202504,0.22
44,善化,3,,O3,ppb,202504,33
44,善化,4,,PM10,μg/m3,202504,43
44,善化,5,,NOx,ppb,202504,9.5
44,善化,6,,NO,ppb,202504,1.3
44,善化,7,,NO2,ppb,202504,8
44,善化,10,,WIND_SPEED,m/sec,202504,1.8
44,善化,14,,AMB_TEMP,℃,202504,24.2
44,善化,33,,PM2.5,μg/m3,202504,20.3
44,善化,38,,RH,%,202504,77
44,善化,143,,WS_HR,m/sec,202504,1.7
45,安南,1,,SO2,ppb,202504,0.9
45,安南,2,,CO,ppm,202504,0.28
45,安南,3,,O3,ppb,202504,38
45,安南,4,,PM10,μg/m3,202504,46
45,安南,5,,NOx,ppb,202504,9.9
45,安南,6,,NO,ppb,202504,1.3
45,安南,7,,NO2,ppb,202504,8
45,安南,8,,THC,ppm,202504,2.18
45,安南,9,,NMHC,ppm,202504,0.07
45,安南,10,,WIND_SPEED,m/sec,202504,2
45,安南,14,,AMB_TEMP,℃,202504,25.7
45,安南,31,,CH4,ppm,202504,2.11
45,安南,33,,PM2.5,μg/m3,202504,20.8
45,安南,38,,RH,%,202504,68
45,安南,143,,WS_HR,m/sec,202504,1.8
46,臺南,1,,SO2,ppb,202504,0.9
46,臺南,2,,CO,ppm,202504,0.26
46,臺南,3,,O3,ppb,202504,39
46,臺南,4,,PM10,μg/m3,202504,45
46,臺南,5,,NOx,ppb,202504,10.8
46,臺南,6,,NO,ppb,202504,0.9
46,臺南,7,,NO2,ppb,202504,9
46,臺南,8,,THC,ppm,202504,2.1
46,臺南,9,,NMHC,ppm,202504,0.04
46,臺南,10,,WIND_SPEED,m/sec,202504,2
46,臺南,14,,AMB_TEMP,℃,202504,25.5
46,臺南,31,,CH4,ppm,202504,2.04
46,臺南,33,,PM2.5,μg/m3,202504,19.1
46,臺南,38,,RH,%,202504,69
46,臺南,143,,WS_HR,m/sec,202504,1.7
47,美濃,1,,SO2,ppb,202504,0.8
47,美濃,2,,CO,ppm,202504,0.25
47,美濃,3,,O3,ppb,202504,37
47,美濃,4,,PM10,μg/m3,202504,35
47,美濃,5,,NOx,ppb,202504,6.2
47,美濃,6,,NO,ppb,202504,0.8
47,美濃,7,,NO2,ppb,202504,5
47,美濃,10,,WIND_SPEED,m/sec,202504,1
47,美濃,14,,AMB_TEMP,℃,202504,25.4
47,美濃,33,,PM2.5,μg/m3,202504,16.7
47,美濃,38,,RH,%,202504,73
47,美濃,143,,WS_HR,m/sec,202504,0.7
48,橋頭,1,,SO2,ppb,202504,1.3
48,橋頭,2,,CO,ppm,202504,0.26
48,橋頭,3,,O3,ppb,202504,35
48,橋頭,4,,PM10,μg/m3,202504,44
48,橋頭,5,,NOx,ppb,202504,11.5
48,橋頭,6,,NO,ppb,202504,1.3
48,橋頭,7,,NO2,ppb,202504,10
48,橋頭,8,,THC,ppm,202504,2.16
48,橋頭,9,,NMHC,ppm,202504,0.06
48,橋頭,10,,WIND_SPEED,m/sec,202504,2.1
48,橋頭,14,,AMB_TEMP,℃,202504,25.4
48,橋頭,31,,CH4,ppm,202504,2.1
48,橋頭,33,,PM2.5,μg/m3,202504,21.2
48,橋頭,38,,RH,%,202504,68
48,橋頭,143,,WS_HR,m/sec,202504,1.9
49,仁武,1,,SO2,ppb,202504,1.4
49,仁武,2,,CO,ppm,202504,0.28
49,仁武,3,,O3,ppb,202504,37
49,仁武,4,,PM10,μg/m3,202504,44
49,仁武,5,,NOx,ppb,202504,13.2
49,仁武,6,,NO,ppb,202504,1.4
49,仁武,7,,NO2,ppb,202504,11
49,仁武,8,,THC,ppm,202504,2.11
49,仁武,9,,NMHC,ppm,202504,0.07
49,仁武,10,,WIND_SPEED,m/sec,202504,2
49,仁武,14,,AMB_TEMP,℃,202504,25.4
49,仁武,31,,CH4,ppm,202504,2.02
49,仁武,33,,PM2.5,μg/m3,202504,19.6
49,仁武,38,,RH,%,202504,71
49,仁武,143,,WS_HR,m/sec,202504,1.7
50,鳳山,1,,SO2,ppb,202504,1.6
50,鳳山,2,,CO,ppm,202504,0.42
50,鳳山,3,,O3,ppb,202504,35
50,鳳山,4,,PM10,μg/m3,202504,45
50,鳳山,5,,NOx,ppb,202504,14.3
50,鳳山,6,,NO,ppb,202504,1.6
50,鳳山,7,,NO2,ppb,202504,12
50,鳳山,8,,THC,ppm,202504,2.22
50,鳳山,9,,NMHC,ppm,202504,0.09
50,鳳山,10,,WIND_SPEED,m/sec,202504,0.8
50,鳳山,14,,AMB_TEMP,℃,202504,26.9
50,鳳山,31,,CH4,ppm,202504,2.12
50,鳳山,33,,PM2.5,μg/m3,202504,22.2
50,鳳山,38,,RH,%,202504,66
50,鳳山,143,,WS_HR,m/sec,202504,0.5
51,大寮,1,,SO2,ppb,202504,2.2
51,大寮,2,,CO,ppm,202504,0.28
51,大寮,3,,O3,ppb,202504,33
51,大寮,4,,PM10,μg/m3,202504,46
51,大寮,5,,NOx,ppb,202504,11.4
51,大寮,6,,NO,ppb,202504,1.2
51,大寮,7,,NO2,ppb,202504,10
51,大寮,8,,THC,ppm,202504,2.17
51,大寮,9,,NMHC,ppm,202504,0.05
51,大寮,10,,WIND_SPEED,m/sec,202504,1.5
51,大寮,14,,AMB_TEMP,℃,202504,26
51,大寮,31,,CH4,ppm,202504,2.12
51,大寮,33,,PM2.5,μg/m3,202504,20.1
51,大寮,38,,RH,%,202504,71
51,大寮,143,,WS_HR,m/sec,202504,1.2
52,林園,1,,SO2,ppb,202504,1.6
52,林園,2,,CO,ppm,202504,0.26
52,林園,3,,O3,ppb,202504,35
52,林園,4,,PM10,μg/m3,202504,47
52,林園,5,,NOx,ppb,202504,9.3
52,林園,6,,NO,ppb,202504,1
52,林園,7,,NO2,ppb,202504,8
52,林園,8,,THC,ppm,202504,2.18
52,林園,9,,NMHC,ppm,202504,0.07
52,林園,10,,WIND_SPEED,m/sec,202504,1.9
52,林園,14,,AMB_TEMP,℃,202504,26
52,林園,31,,CH4,ppm,202504,2.11
52,林園,33,,PM2.5,μg/m3,202504,20.4
52,林園,38,,RH,%,202504,73
52,林園,143,,WS_HR,m/sec,202504,1.7
53,楠梓,1,,SO2,ppb,202504,1.3
53,楠梓,2,,CO,ppm,202504,0.28
53,楠梓,3,,O3,ppb,202504,33
53,楠梓,4,,PM10,μg/m3,202504,50
53,楠梓,5,,NOx,ppb,202504,13.6
53,楠梓,6,,NO,ppb,202504,1.6
53,楠梓,7,,NO2,ppb,202504,11
53,楠梓,8,,THC,ppm,202504,2.18
53,楠梓,9,,NMHC,ppm,202504,0.07
53,楠梓,10,,WIND_SPEED,m/sec,202504,1.5
53,楠梓,14,,AMB_TEMP,℃,202504,25.7
53,楠梓,31,,CH4,ppm,202504,2.11
53,楠梓,33,,PM2.5,μg/m3,202504,19.8
53,楠梓,38,,RH,%,202504,68
53,楠梓,143,,WS_HR,m/sec,202504,1.2
54,左營,1,,SO2,ppb,202504,1
54,左營,2,,CO,ppm,202504,0.28
54,左營,3,,O3,ppb,202504,37
54,左營,4,,PM10,μg/m3,202504,42
54,左營,5,,NOx,ppb,202504,10.4
54,左營,6,,NO,ppb,202504,1
54,左營,7,,NO2,ppb,202504,9
54,左營,8,,THC,ppm,202504,2.06
54,左營,9,,NMHC,ppm,202504,0.06
54,左營,10,,WIND_SPEED,m/sec,202504,2.1
54,左營,14,,AMB_TEMP,℃,202504,25.8
54,左營,31,,CH4,ppm,202504,2
54,左營,33,,PM2.5,μg/m3,202504,19
54,左營,38,,RH,%,202504,71
54,左營,143,,WS_HR,m/sec,202504,1.8
56,前金,1,,SO2,ppb,202504,0.9
56,前金,2,,CO,ppm,202504,0.27
56,前金,3,,O3,ppb,202504,38
56,前金,4,,PM10,μg/m3,202504,45
56,前金,5,,NOx,ppb,202504,11.9
56,前金,6,,NO,ppb,202504,1.8
56,前金,7,,NO2,ppb,202504,10
56,前金,8,,THC,ppm,202504,2.02
56,前金,9,,NMHC,ppm,202504,0.04
56,前金,10,,WIND_SPEED,m/sec,202504,2.2
56,前金,14,,AMB_TEMP,℃,202504,26
56,前金,31,,CH4,ppm,202504,1.98
56,前金,33,,PM2.5,μg/m3,202504,17.1
56,前金,38,,RH,%,202504,71
56,前金,143,,WS_HR,m/sec,202504,2
57,前鎮,1,,SO2,ppb,202504,1.7
57,前鎮,2,,CO,ppm,202504,0.31
57,前鎮,3,,O3,ppb,202504,37
57,前鎮,4,,PM10,μg/m3,202504,43
57,前鎮,5,,NOx,ppb,202504,13.9
57,前鎮,6,,NO,ppb,202504,1.9
57,前鎮,7,,NO2,ppb,202504,11
57,前鎮,8,,THC,ppm,202504,2.14
57,前鎮,9,,NMHC,ppm,202504,0.07
57,前鎮,10,,WIND_SPEED,m/sec,202504,1.5
57,前鎮,14,,AMB_TEMP,℃,202504,25.9
57,前鎮,31,,CH4,ppm,202504,2.06
57,前鎮,33,,PM2.5,μg/m3,202504,17.7
57,前鎮,38,,RH,%,202504,70
57,前鎮,143,,WS_HR,m/sec,202504,1.2
58,小港,1,,SO2,ppb,202504,1.7
58,小港,2,,CO,ppm,202504,0.27
58,小港,3,,O3,ppb,202504,33
58,小港,4,,PM10,μg/m3,202504,40
58,小港,5,,NOx,ppb,202504,15.9
58,小港,6,,NO,ppb,202504,2
58,小港,7,,NO2,ppb,202504,13
58,小港,8,,THC,ppm,202504,2.14
58,小港,9,,NMHC,ppm,202504,0.06
58,小港,10,,WIND_SPEED,m/sec,202504,2
58,小港,14,,AMB_TEMP,℃,202504,26.2
58,小港,31,,CH4,ppm,202504,2.06
58,小港,33,,PM2.5,μg/m3,202504,19.2
58,小港,38,,RH,%,202504,69
58,小港,143,,WS_HR,m/sec,202504,1.7
59,屏東,1,,SO2,ppb,202504,1.2
59,屏東,2,,CO,ppm,202504,0.28
59,屏東,3,,O3,ppb,202504,38
59,屏東,4,,PM10,μg/m3,202504,46
59,屏東,5,,NOx,ppb,202504,9.5
59,屏東,6,,NO,ppb,202504,0.9
59,屏東,7,,NO2,ppb,202504,8
59,屏東,8,,THC,ppm,202504,2.16
59,屏東,9,,NMHC,ppm,202504,0.03
59,屏東,10,,WIND_SPEED,m/sec,202504,1.6
59,屏東,14,,AMB_TEMP,℃,202504,26.4
59,屏東,31,,CH4,ppm,202504,2.12
59,屏東,33,,PM2.5,μg/m3,202504,19.2
59,屏東,38,,RH,%,202504,68
59,屏東,143,,WS_HR,m/sec,202504,1.3
60,潮州,1,,SO2,ppb,202504,0.8
60,潮州,2,,CO,ppm,202504,0.23
60,潮州,3,,O3,ppb,202504,36
60,潮州,4,,PM10,μg/m3,202504,40
60,潮州,5,,NOx,ppb,202504,7.4
60,潮州,6,,NO,ppb,202504,0.6
60,潮州,7,,NO2,ppb,202504,6
60,潮州,8,,THC,ppm,202504,2.19
60,潮州,9,,NMHC,ppm,202504,0.03
60,潮州,10,,WIND_SPEED,m/sec,202504,1.8
60,潮州,14,,AMB_TEMP,℃,202504,25.7
60,潮州,31,,CH4,ppm,202504,2.15
60,潮州,33,,PM2.5,μg/m3,202504,18.2
60,潮州,38,,RH,%,202504,70
60,潮州,143,,WS_HR,m/sec,202504,1.6
61,恆春,1,,SO2,ppb,202504,0.7
61,恆春,2,,CO,ppm,202504,0.16
61,恆春,3,,O3,ppb,202504,47
61,恆春,4,,PM10,μg/m3,202504,25
61,恆春,5,,NOx,ppb,202504,1.7
61,恆春,6,,NO,ppb,202504,0.7
61,恆春,7,,NO2,ppb,202504,0
61,恆春,10,,WIND_SPEED,m/sec,202504,4.8
61,恆春,14,,AMB_TEMP,℃,202504,25
61,恆春,33,,PM2.5,μg/m3,202504,9
61,恆春,38,,RH,%,202504,76
61,恆春,143,,WS_HR,m/sec,202504,4.5
62,臺東,1,,SO2,ppb,202504,0.7
62,臺東,2,,CO,ppm,202504,0.2
62,臺東,3,,O3,ppb,202504,41
62,臺東,4,,PM10,μg/m3,202504,29
62,臺東,5,,NOx,ppb,202504,4.8
62,臺東,6,,NO,ppb,202504,1.1
62,臺東,7,,NO2,ppb,202504,3
62,臺東,8,,THC,ppm,202504,2.02
62,臺東,9,,NMHC,ppm,202504,0.01
62,臺東,10,,WIND_SPEED,m/sec,202504,1.5
62,臺東,14,,AMB_TEMP,℃,202504,24.1
62,臺東,31,,CH4,ppm,202504,2
62,臺東,33,,PM2.5,μg/m3,202504,9.7
62,臺東,38,,RH,%,202504,77
62,臺東,143,,WS_HR,m/sec,202504,1.2
63,花蓮,1,,SO2,ppb,202504,0.6
63,花蓮,2,,CO,ppm,202504,0.25
63,花蓮,3,,O3,ppb,202504,39
63,花蓮,4,,PM10,μg/m3,202504,29
63,花蓮,5,,NOx,ppb,202504,5.5
63,花蓮,6,,NO,ppb,202504,0.7
63,花蓮,7,,NO2,ppb,202504,4
63,花蓮,8,,THC,ppm,202504,1.99
63,花蓮,9,,NMHC,ppm,202504,0.01
63,花蓮,10,,WIND_SPEED,m/sec,202504,1.7
63,花蓮,14,,AMB_TEMP,℃,202504,23.3
63,花蓮,31,,CH4,ppm,202504,1.98
63,花蓮,33,,PM2.5,μg/m3,202504,10.4
63,花蓮,38,,RH,%,202504,78
63,花蓮,143,,WS_HR,m/sec,202504,1.4
64,陽明,1,,SO2,ppb,202504,1
64,陽明,2,,CO,ppm,202504,0.22
64,陽明,3,,O3,ppb,202504,56
64,陽明,4,,PM10,μg/m3,202504,32
64,陽明,5,,NOx,ppb,202504,3.3
64,陽明,6,,NO,ppb,202504,0.5
64,陽明,7,,NO2,ppb,202504,2
64,陽明,10,,WIND_SPEED,m/sec,202504,2.3
64,陽明,14,,AMB_TEMP,℃,202504,16.7
64,陽明,33,,PM2.5,μg/m3,202504,12.3
64,陽明,38,,RH,%,202504,85
65,宜蘭,1,,SO2,ppb,202504,0.7
65,宜蘭,2,,CO,ppm,202504,0.23
65,宜蘭,3,,O3,ppb,202504,41
65,宜蘭,4,,PM10,μg/m3,202504,29
65,宜蘭,5,,NOx,ppb,202504,5
65,宜蘭,6,,NO,ppb,202504,0.6
65,宜蘭,7,,NO2,ppb,202504,4
65,宜蘭,8,,THC,ppm,202504,2.06
65,宜蘭,9,,NMHC,ppm,202504,0.01
65,宜蘭,10,,WIND_SPEED,m/sec,202504,1.3
65,宜蘭,14,,AMB_TEMP,℃,202504,23
65,宜蘭,31,,CH4,ppm,202504,2.04
65,宜蘭,33,,PM2.5,μg/m3,202504,13.1
65,宜蘭,38,,RH,%,202504,75
65,宜蘭,143,,WS_HR,m/sec,202504,0.9
66,冬山,1,,SO2,ppb,202504,0.4
66,冬山,2,,CO,ppm,202504,0.25
66,冬山,3,,O3,ppb,202504,38
66,冬山,4,,PM10,μg/m3,202504,33
66,冬山,5,,NOx,ppb,202504,7.6
66,冬山,6,,NO,ppb,202504,1.2
66,冬山,7,,NO2,ppb,202504,6
66,冬山,10,,WIND_SPEED,m/sec,202504,1.3
66,冬山,14,,AMB_TEMP,℃,202504,22.8
66,冬山,33,,PM2.5,μg/m3,202504,12.7
66,冬山,38,,RH,%,202504,78
66,冬山,143,,WS_HR,m/sec,202504,1
67,三重,1,,SO2,ppb,202504,1
67,三重,2,,CO,ppm,202504,0.83
67,三重,3,,O3,ppb,202504,20
67,三重,4,,PM10,μg/m3,202504,44
67,三重,5,,NOx,ppb,202504,69.7
67,三重,6,,NO,ppb,202504,33.4
67,三重,7,,NO2,ppb,202504,36
67,三重,8,,THC,ppm,202504,2.5
67,三重,9,,NMHC,ppm,202504,0.23
67,三重,14,,AMB_TEMP,℃,202504,23.4
67,三重,31,,CH4,ppm,202504,2.27
67,三重,33,,PM2.5,μg/m3,202504,21.3
67,三重,38,,RH,%,202504,70
68,中壢,1,,SO2,ppb,202504,0.9
68,中壢,2,,CO,ppm,202504,0.75
68,中壢,3,,O3,ppb,202504,28
68,中壢,4,,PM10,μg/m3,202504,45
68,中壢,5,,NOx,ppb,202504,42.4
68,中壢,6,,NO,ppb,202504,16.4
68,中壢,7,,NO2,ppb,202504,25
68,中壢,8,,THC,ppm,202504,2.31
68,中壢,9,,NMHC,ppm,202504,0.19
68,中壢,10,,WIND_SPEED,m/sec,202504,0.6
68,中壢,14,,AMB_TEMP,℃,202504,22.3
68,中壢,31,,CH4,ppm,202504,2.11
68,中壢,33,,PM2.5,μg/m3,202504,21
68,中壢,38,,RH,%,202504,74
68,中壢,143,,WS_HR,m/sec,202504,0.2
69,竹山,1,,SO2,ppb,202504,1.1
69,竹山,2,,CO,ppm,202504,0.23
69,竹山,3,,O3,ppb,202504,33
69,竹山,4,,PM10,μg/m3,202504,41
69,竹山,5,,NOx,ppb,202504,8.4
69,竹山,6,,NO,ppb,202504,1
69,竹山,7,,NO2,ppb,202504,7
69,竹山,8,,THC,ppm,202504,2.09
69,竹山,9,,NMHC,ppm,202504,0.03
69,竹山,10,,WIND_SPEED,m/sec,202504,1.3
69,竹山,14,,AMB_TEMP,℃,202504,23.6
69,竹山,31,,CH4,ppm,202504,2.04
69,竹山,33,,PM2.5,μg/m3,202504,20.3
69,竹山,38,,RH,%,202504,76
69,竹山,143,,WS_HR,m/sec,202504,1
70,永和,1,,SO2,ppb,202504,0.6
70,永和,2,,CO,ppm,202504,0.56
70,永和,3,,O3,ppb,202504,35
70,永和,4,,PM10,μg/m3,202504,36
70,永和,5,,NOx,ppb,202504,23
70,永和,6,,NO,ppb,202504,5.2
70,永和,7,,NO2,ppb,202504,17
70,永和,8,,THC,ppm,202504,2.17
70,永和,9,,NMHC,ppm,202504,0.13
70,永和,10,,WIND_SPEED,m/sec,202504,1.2
70,永和,14,,AMB_TEMP,℃,202504,23.1
70,永和,31,,CH4,ppm,202504,2.02
70,永和,33,,PM2.5,μg/m3,202504,19.2
70,永和,38,,RH,%,202504,73
70,永和,143,,WS_HR,m/sec,202504,0.8
71,復興,1,,SO2,ppb,202504,1
71,復興,2,,CO,ppm,202504,0.3
71,復興,3,,O3,ppb,202504,37
71,復興,4,,PM10,μg/m3,202504,40
71,復興,5,,NOx,ppb,202504,13
71,復興,6,,NO,ppb,202504,1.7
71,復興,7,,NO2,ppb,202504,11
71,復興,8,,THC,ppm,202504,2.14
71,復興,9,,NMHC,ppm,202504,0.09
71,復興,10,,WIND_SPEED,m/sec,202504,0.9
71,復興,14,,AMB_TEMP,℃,202504,25.9
71,復興,31,,CH4,ppm,202504,2.04
71,復興,33,,PM2.5,μg/m3,202504,18.2
71,復興,38,,RH,%,202504,69
71,復興,143,,WS_HR,m/sec,202504,0.5
72,埔里,1,,SO2,ppb,202504,1
72,埔里,2,,CO,ppm,202504,0.27
72,埔里,3,,O3,ppb,202504,26
72,埔里,4,,PM10,μg/m3,202504,33
72,埔里,5,,NOx,ppb,202504,6.7
72,埔里,6,,NO,ppb,202504,1.5
72,埔里,7,,NO2,ppb,202504,5
72,埔里,8,,THC,ppm,202504,2.14
72,埔里,9,,NMHC,ppm,202504,0.05
72,埔里,10,,WIND_SPEED,m/sec,202504,1
72,埔里,14,,AMB_TEMP,℃,202504,22.5
72,埔里,31,,CH4,ppm,202504,2.09
72,埔里,33,,PM2.5,μg/m3,202504,17.8
72,埔里,38,,RH,%,202504,77
72,埔里,143,,WS_HR,m/sec,202504,0.8
75,馬祖,1,,SO2,ppb,202504,1.1
75,馬祖,2,,CO,ppm,202504,0.27
75,馬祖,3,,O3,ppb,202504,54
75,馬祖,4,,PM10,μg/m3,202504,54
75,馬祖,5,,NOx,ppb,202504,7.3
75,馬祖,6,,NO,ppb,202504,0.7
75,馬祖,7,,NO2,ppb,202504,6
75,馬祖,8,,THC,ppm,202504,2.02
75,馬祖,9,,NMHC,ppm,202504,0.02
75,馬祖,10,,WIND_SPEED,m/sec,202504,2
75,馬祖,14,,AMB_TEMP,℃,202504,18.3
75,馬祖,31,,CH4,ppm,202504,1.99
75,馬祖,33,,PM2.5,μg/m3,202504,23.1
75,馬祖,38,,RH,%,202504,86
75,馬祖,143,,WS_HR,m/sec,202504,1.6
77,金門,1,,SO2,ppb,202504,1.4
77,金門,2,,CO,ppm,202504,0.27
77,金門,3,,O3,ppb,202504,46
77,金門,4,,PM10,μg/m3,202504,52
77,金門,5,,NOx,ppb,202504,12.2
77,金門,6,,NO,ppb,202504,1.5
77,金門,7,,NO2,ppb,202504,10
77,金門,8,,THC,ppm,202504,2.06
77,金門,9,,NMHC,ppm,202504,0.04
77,金門,10,,WIND_SPEED,m/sec,202504,1.5
77,金門,14,,AMB_TEMP,℃,202504,21
77,金門,31,,CH4,ppm,202504,2.02
77,金門,33,,PM2.5,μg/m3,202504,25.1
77,金門,38,,RH,%,202504,75
77,金門,143,,WS_HR,m/sec,202504,1.2
78,馬公,1,,SO2,ppb,202504,0.7
78,馬公,2,,CO,ppm,202504,0.19
78,馬公,3,,O3,ppb,202504,54
78,馬公,4,,PM10,μg/m3,202504,42
78,馬公,5,,NOx,ppb,202504,3.9
78,馬公,6,,NO,ppb,202504,0.7
78,馬公,7,,NO2,ppb,202504,3
78,馬公,8,,THC,ppm,202504,1.94
78,馬公,9,,NMHC,ppm,202504,0
78,馬公,10,,WIND_SPEED,m/sec,202504,2.8
78,馬公,14,,AMB_TEMP,℃,202504,24.3
78,馬公,31,,CH4,ppm,202504,1.95
78,馬公,33,,PM2.5,μg/m3,202504,16.2
78,馬公,38,,RH,%,202504,79
78,馬公,143,,WS_HR,m/sec,202504,2.4
80,關山,1,,SO2,ppb,202504,0.6
80,關山,2,,CO,ppm,202504,0.17
80,關山,3,,O3,ppb,202504,36
80,關山,4,,PM10,μg/m3,202504,24
80,關山,5,,NOx,ppb,202504,3.8
80,關山,6,,NO,ppb,202504,0.8
80,關山,7,,NO2,ppb,202504,2
80,關山,10,,WIND_SPEED,m/sec,202504,1.5
80,關山,14,,AMB_TEMP,℃,202504,23.1
80,關山,33,,PM2.5,μg/m3,202504,11.1
80,關山,38,,RH,%,202504,74
80,關山,143,,WS_HR,m/sec,202504,1.1
83,麥寮,1,,SO2,ppb,202504,1.7
83,麥寮,2,,CO,ppm,202504,0.24
83,麥寮,3,,O3,ppb,202504,40
83,麥寮,4,,PM10,μg/m3,202504,47
83,麥寮,5,,NOx,ppb,202504,7.5
83,麥寮,6,,NO,ppb,202504,1.4
83,麥寮,7,,NO2,ppb,202504,6
83,麥寮,8,,THC,ppm,202504,2.36
83,麥寮,9,,NMHC,ppm,202504,0.03
83,麥寮,10,,WIND_SPEED,m/sec,202504,2.4
83,麥寮,14,,AMB_TEMP,℃,202504,24
83,麥寮,31,,CH4,ppm,202504,2.33
83,麥寮,33,,PM2.5,μg/m3,202504,19.4
83,麥寮,38,,RH,%,202504,76
83,麥寮,143,,WS_HR,m/sec,202504,2.1
84,富貴角,1,,SO2,ppb,202504,0.5
84,富貴角,2,,CO,ppm,202504,0.17
84,富貴角,3,,O3,ppb,202504,57
84,富貴角,4,,PM10,μg/m3,202504,44
84,富貴角,5,,NOx,ppb,202504,2.6
84,富貴角,6,,NO,ppb,202504,0.1
84,富貴角,7,,NO2,ppb,202504,2
84,富貴角,8,,THC,ppm,202504,2.02
84,富貴角,9,,NMHC,ppm,202504,0.01
84,富貴角,10,,WIND_SPEED,m/sec,202504,4
84,富貴角,14,,AMB_TEMP,℃,202504,21.6
84,富貴角,31,,CH4,ppm,202504,2
84,富貴角,33,,PM2.5,μg/m3,202504,16.2
84,富貴角,38,,RH,%,202504,81
84,富貴角,143,,WS_HR,m/sec,202504,3.9
85,大城,1,,SO2,ppb,202504,1.3
85,大城,2,,CO,ppm,202504,0.21
85,大城,3,,O3,ppb,202504,44
85,大城,4,,PM10,μg/m3,202504,46
85,大城,5,,NOx,ppb,202504,6.5
85,大城,6,,NO,ppb,202504,1.3
85,大城,7,,NO2,ppb,202504,5
85,大城,8,,THC,ppm,202504,2.31
85,大城,9,,NMHC,ppm,202504,0.01
85,大城,10,,WIND_SPEED,m/sec,202504,1.2
85,大城,14,,AMB_TEMP,℃,202504,23.9
85,大城,31,,CH4,ppm,202504,2.29
85,大城,33,,PM2.5,μg/m3,202504,20.2
85,大城,38,,RH,%,202504,78
85,大城,143,,WS_HR,m/sec,202504,1
139,員林,1,,SO2,ppb,202504,1.6
139,員林,2,,CO,ppm,202504,0.3
139,員林,3,,O3,ppb,202504,38
139,員林,4,,PM10,μg/m3,202504,44
139,員林,5,,NOx,ppb,202504,10.2
139,員林,6,,NO,ppb,202504,1.5
139,員林,7,,NO2,ppb,202504,8
139,員林,8,,THC,ppm,202504,2.21
139,員林,9,,NMHC,ppm,202504,0.1
139,員林,10,,WIND_SPEED,m/sec,202504,1.7
139,員林,14,,AMB_TEMP,℃,202504,
139,員林,31,,CH4,ppm,202504,2.1
139,員林,33,,PM2.5,μg/m3,202504,20.9
139,員林,38,,RH,%,202504,
139,員林,143,,WS_HR,m/sec,202504,
